Date,Close,High,Low,Open,Volume
2021-07-06,970.6709,981.68047,968.56952,979.87604,10070124
2021-07-07,963.93262,972.01853,958.42786,972.01853,10454892
2021-07-08,955.961,967.08482,950.66178,967.08482,11185460
2021-07-09,946.18488,955.54988,943.85506,953.85958,9037675
2021-07-12,952.078,960.02683,947.69242,950.09075,8585292
2021-07-13,959.20447,960.73484,953.88235,959.34149,6717133
2021-07-14,952.94592,962.4708,950.77597,959.5014,8532544
2021-07-15,951.2785,957.05737,949.51969,957.05737,9448356
2021-07-16,965.00623,966.07978,953.67686,953.74538,8828185
2021-07-19,958.86182,970.30537,955.80107,959.34147,8354449
2021-07-20,956.50909,962.99612,952.03222,959.11303,6741464
2021-07-22,968.79791,970.25977,958.49643,968.02131,7972397
2021-07-23,961.94543,975.07928,960.27797,975.07928,9937030
2021-07-26,948.76599,968.93497,946.13922,962.99624,12389668
2021-07-27,938.78418,951.89519,932.84545,948.74309,10824523
2021-07-28,930.72119,940.15471,921.08207,940.15471,12897848
2021-07-29,937.98474,947.6467,933.48497,938.32737,13765738
2021-07-30,929.78473,944.70017,927.86599,940.15472,11350608
2021-08-02,946.77875,949.93085,932.45715,938.46446,10925104
2021-08-03,953.74536,955.23006,942.98707,954.77324,11817299
2021-08-04,961.05463,965.7371,953.4027,956.78323,13169800
2021-08-05,974.98792,984.3757,961.283,965.87412,21252078
2021-08-06,954.33929,980.7897,949.63392,973.02358,16620987
2021-08-09,948.90295,954.68188,944.03772,950.66177,7494143
2021-08-10,953.88232,965.28026,947.34969,951.11853,11919198
2021-08-11,967.24463,968.47805,951.75812,957.94813,9184963
2021-08-12,964.13824,971.31046,961.62566,970.71656,8137612
2021-08-13,980.1958,982.13738,963.4302,967.24471,12780901
2021-08-16,992.91846,1006.39493,972.20125,981.88605,21935444
2021-08-17,988.69287,998.26342,981.20086,990.79431,12658169
2021-08-18,992.53015,998.99428,983.37074,993.14689,10075860
2021-08-20,981.38354,992.23319,976.24419,978.98515,9426282
2021-08-23,987.82483,993.14688,974.09708,993.14688,9854395
2021-08-24,997.57819,1001.36987,984.74123,989.0583,11864472
2021-08-25,1006.21222,1014.1611,995.93358,998.35481,13380559
2021-08-26,1018.93488,1025.53609,1007.30856,1008.67907,18589616
2021-08-27,1017.54156,1024.55398,1012.3566,1021.92715,10480636
2021-08-30,1037.1167,1039.67502,1021.83579,1027.86594,14027062
2021-08-31,1031.58911,1043.28388,1024.32548,1040.15462,26485463
2021-09-01,1035.67773,1047.46397,1033.80479,1038.37308,11145486
2021-09-02,1048.14917,1054.27067,1030.15008,1030.15008,9956770
2021-09-03,1091.13672,1094.10612,1051.84942,1055.27558,30664428
2021-09-06,1108.08521,1132.93672,1101.87224,1102.32911,33641710
2021-09-07,1115.07458,1122.88632,1101.87216,1110.0951,17349882
2021-09-08,1110.71179,1121.05901,1099.42811,1120.14537,14301651
2021-09-09,1108.08521,1113.68131,1103.7453,1109.13586,8963249
2021-09-13,1083.39355,1111.46568,1081.79467,1111.46568,16311160
2021-09-14,1081.97742,1093.64935,1080.85812,1084.96965,8908356
2021-09-15,1086.47717,1094.44877,1082.00024,1082.00024,9071075
2021-09-16,1109.27283,1113.17869,1081.31489,1087.96178,13448882
2021-09-17,1092.07324,1121.90424,1085.24365,1117.40447,34882133
2021-09-20,1093.80933,1104.77316,1082.6855,1083.64481,11779819
2021-09-21,1098.53748,1103.97372,1089.08106,1098.6745,9915736
2021-09-22,1110.32373,1115.57715,1095.59093,1100.04503,10995912
2021-09-23,1137.45923,1140.70268,1117.176,1118.04396,15748397
2021-09-24,1134.17017,1144.56306,1129.28215,1143.6951,15192163
2021-09-27,1153.2428,1155.7326,1130.78973,1136.13463,15373834
2021-09-28,1164.02393,1171.72147,1147.92062,1157.60542,18035258
2021-09-29,1154.79602,1174.05131,1151.23272,1174.05131,9719875
2021-09-30,1150.86719,1157.8796,1142.23317,1153.49402,13590654
2021-10-01,1152.90015,1160.25513,1139.78919,1142.96413,8958928
2021-10-04,1167.72424,1176.26691,1158.99875,1166.28522,10918552
2021-10-05,1191.95898,1193.23814,1163.70404,1167.2445,13533634
2021-10-06,1169.41443,1196.86981,1165.41721,1196.86981,10258881
2021-10-07,1175.14771,1187.18516,1173.00059,1185.47196,6336665
2021-10-08,1220.3053,1226.31261,1179.3048,1181.01788,15772493
2021-10-11,1211.80811,1242.57557,1208.4733,1234.07858,14768666
2021-10-12,1218.72913,1225.67303,1206.60032,1208.31352,6682011
2021-10-13,1231.13208,1242.34725,1219.41436,1223.84561,9959762
2021-10-14,1233.62183,1241.41085,1227.59168,1233.59899,8623469
2021-10-18,1236.91113,1253.99647,1216.2167,1219.09475,13594479
2021-10-19,1247.98914,1256.89733,1237.09381,1244.31165,8833409
2021-10-20,1233.62183,1252.96858,1229.55609,1252.96858,12710570
2021-10-21,1198.03491,1246.23041,1189.21807,1245.95635,20831669
2021-10-22,1200.27332,1217.40444,1193.00969,1196.89272,11027475
2021-10-25,1188.57849,1224.30261,1174.05135,1224.30261,17198417
2021-10-26,1215.64551,1219.23165,1189.19511,1195.56794,9750178
2021-10-27,1200.27332,1222.84069,1196.86988,1211.51133,9896298
2021-10-28,1187.11646,1205.0927,1183.41625,1196.8926,9886181
2021-10-29,1158.63342,1185.99746,1142.84996,1185.99746,14233025
2021-11-01,1159.34143,1167.65572,1139.37793,1158.63334,15481114
2021-11-02,1142.4386,1164.00098,1139.90324,1162.63047,10569130
2021-11-03,1134.5813,1151.20988,1124.25692,1144.83704,11989430
2021-11-04,1141.54785,1144.31171,1137.50496,1138.85251,1705656
2021-11-08,1142.96399,1151.20976,1122.15537,1150.93559,20337183
2021-11-09,1151.98645,1155.27558,1136.15732,1144.35742,15682497
2021-11-10,1164.86902,1168.56935,1143.74067,1149.7023,10253470
2021-11-11,1166.99341,1174.27975,1158.31359,1160.36936,10722478
2021-11-12,1184.604,1187.18516,1168.11245,1170.8078,8712341
2021-11-15,1177.61462,1188.76128,1174.05132,1187.75618,4803269
2021-11-16,1150.25049,1176.33536,1139.78908,1174.98769,11337581
2021-11-17,1125.62744,1141.5936,1124.25693,1141.5936,10202029
2021-11-18,1129.87598,1137.04825,1119.25471,1123.80015,8505625
2021-11-22,1079.8302,1118.77493,1074.00559,1112.88181,24124307
2021-11-23,1089.92615,1096.9614,1054.81889,1065.80556,25326999
2021-11-24,1074.18835,1100.91281,1070.60222,1087.25363,16820296
2021-11-25,1138.85254,1142.98691,1076.81517,1084.05596,42401936
2021-11-26,1102.14636,1131.84021,1097.07553,1127.36328,15763138
2021-11-29,1115.34875,1142.07333,1095.97916,1114.25242,24325354
2021-11-30,1098.85706,1131.06355,1091.29654,1127.45457,32172299
2021-12-01,1126.99792,1130.1957,1107.85671,1111.46568,10104610
2021-12-02,1134.23865,1140.33731,1124.53101,1128.23134,12720411
2021-12-03,1100.15918,1141.38805,1096.39034,1141.34238,19222481
2021-12-06,1079.30493,1107.8111,1076.81525,1103.69969,10332254
2021-12-07,1088.09888,1098.21759,1078.11719,1085.49501,11235122
2021-12-08,1104.65894,1110.91746,1099.26837,1107.39995,8744178
2021-12-09,1122.17834,1130.60682,1107.81107,1112.37936,13213547
2021-12-10,1123.32043,1126.54105,1110.25504,1114.77765,8364414
2021-12-13,1100.79871,1130.24134,1098.21755,1129.96729,12901733
2021-12-14,1087.32227,1099.13134,1084.23868,1087.25375,12991523
2021-12-15,1084.14722,1098.67435,1078.6195,1089.08091,9366969
2021-12-16,1098.17188,1103.47109,1082.06869,1098.99416,9761279
2021-12-17,1069.18616,1100.04498,1059.84393,1095.49953,21049821
2021-12-20,1040.36023,1058.86175,1026.54107,1058.86175,14325846
2021-12-21,1055.84668,1071.72149,1047.14415,1055.89236,12836561
2021-12-22,1080.90381,1083.55348,1060.75773,1062.08244,17658543
2021-12-23,1080.5155,1087.25374,1077.22638,1084.51272,9072401
2021-12-24,1083.9646,1092.73564,1067.86129,1082.68544,7886494
2021-12-27,1082.79968,1086.34015,1072.68097,1078.8253,4017223
2021-12-28,1095.6593,1098.60586,1084.07873,1085.24357,6374613
2021-12-29,1097.53247,1105.07015,1088.21308,1092.27893,15425312
2021-12-30,1077.70605,1098.6517,1071.53888,1096.3904,29333171
2021-12-31,1081.84033,1089.03533,1078.11717,1084.05596,9477290
2022-01-03,1098.14905,1100.02211,1079.73888,1080.4013,5421611
2022-01-04,1122.93201,1124.25684,1098.21752,1103.65388,10847728
2022-01-05,1128.18567,1131.56627,1111.4429,1124.71384,11643813
2022-01-06,1103.92798,1121.05911,1100.5017,1119.77995,14447422
2022-01-07,1112.83618,1122.90922,1101.66669,1110.5292,13112115
2022-01-10,1113.74988,1122.42969,1103.72251,1120.14555,9246731
2022-01-11,1121.76733,1130.62973,1112.37943,1112.8363,16205164
2022-01-12,1151.71228,1153.47115,1126.08416,1128.96221,14800442
2022-01-13,1158.19922,1160.80321,1145.91055,1151.78083,11856712
2022-01-14,1159.88953,1172.81777,1153.88222,1158.06226,19930176
2022-01-17,1165.9425,1171.76711,1158.97589,1159.43277,8036453
2022-01-18,1152.0321,1170.55646,1149.26825,1167.08463,6215029
2022-01-19,1151.9408,1161.26007,1146.1847,1155.77815,9755485
2022-01-20,1131.77185,1146.61884,1121.51599,1142.09623,16494486
2022-01-21,1131.95459,1143.10125,1120.14563,1120.14563,13338594
2022-01-24,1086.29443,1144.24324,1075.87871,1130.65245,21868937
2022-01-25,1084.17017,1091.2053,1052.99149,1073.34324,24510205
2022-01-27,1068.11255,1076.33549,1055.75537,1067.15324,20020431
2022-01-28,1067.08472,1085.38069,1063.6814,1080.40133,14667727
2022-01-31,1090.26892,1099.31414,1076.38124,1078.20863,12143683
2022-02-01,1086.65979,1105.80089,1072.22401,1100.04491,13200509
2022-02-02,1088.87537,1099.58798,1085.01517,1099.58798,10017691
2022-02-03,1074.80518,1097.05282,1072.26982,1092.73575,9572839
2022-02-04,1065.00598,1072.84067,1060.34635,1069.43724,11061241
2022-02-07,1058.51917,1076.65528,1052.99145,1069.8942,10714467
2022-02-08,1076.31262,1078.11717,1055.27563,1064.70921,12060849
2022-02-09,1088.85266,1090.5429,1077.20357,1083.21076,11486225
2022-02-10,1087.7334,1094.42584,1080.44693,1094.42584,12464491
2022-02-11,1085.60925,1089.30958,1070.85362,1084.17023,15943370
2022-02-14,1068.31812,1075.81012,1056.64607,1069.09472,10719633
2022-02-15,1104.59045,1107.30864,1067.01623,1074.09704,11212671
2022-02-16,1102.3064,1111.46581,1094.54034,1110.0953,10392840
2022-02-17,1116.26233,1121.47019,1100.95859,1105.57255,12853252
2022-02-18,1107.53699,1122.15548,1105.59541,1116.67356,6775458
2022-02-21,1096.3446,1113.52141,1089.35515,1101.8722,11107193
2022-02-22,1091.36511,1094.51733,1072.24685,1074.87356,13494914
2022-02-23,1084.53564,1099.38263,1081.77191,1096.89295,7310110
2022-02-24,1030.49255,1068.93485,1024.85077,1052.99141,24846650
2022-02-25,1043.37537,1054.3392,1039.85774,1041.61649,14570089
2022-02-28,1077.9115,1081.4748,1024.66813,1024.66813,21297446
2022-03-02,1095.72791,1096.8472,1064.0468,1066.44513,21471786
2022-03-03,1086.47717,1103.17426,1082.70833,1096.39035,10186748
2022-03-04,1062.37939,1080.08147,1060.0039,1074.91928,10805667
2022-03-07,1023.09216,1056.23513,1015.07477,1040.97694,17983310
2022-03-08,1021.24188,1026.03867,995.88788,1010.27799,21289374
2022-03-09,1075.42188,1081.31499,1020.62517,1021.47041,20414228
2022-03-10,1092.84985,1098.67446,1078.11718,1096.39032,17980493
2022-03-11,1096.00195,1101.41548,1085.4492,1085.4492,12257423
2022-03-14,1105.00159,1107.53707,1084.51282,1090.40594,8340678
2022-03-15,1079.69324,1109.15871,1069.36886,1109.15871,15925769
2022-03-16,1097.92078,1099.99938,1085.929,1088.16746,11149828
2022-03-17,1133.71326,1140.88541,1103.28836,1111.35143,21422098
2022-03-21,1127.18066,1134.76402,1114.20674,1116.49088,11999466
2022-03-22,1156.30347,1158.03938,1120.87636,1123.84564,22557065
2022-03-23,1159.98096,1171.69868,1152.58042,1152.58042,15462187
2022-03-24,1178.00281,1180.51545,1146.64155,1146.64155,13168266
2022-03-25,1185.86035,1195.06543,1177.24905,1179.76169,14222488
2022-03-28,1197.78369,1201.34687,1181.58903,1192.32449,9891424
2022-03-29,1198.05762,1205.11558,1191.13668,1205.11558,8684065
2022-03-30,1221.08203,1227.9573,1195.5681,1205.98383,15811550
2022-03-31,1203.6311,1219.59739,1200.82169,1217.42743,13223718
2022-04-01,1213.27014,1217.5187,1197.80653,1204.20208,7922880
2022-04-04,1216.85632,1222.01851,1206.78328,1213.08748,7929162
2022-04-05,1199.65662,1219.68863,1197.21261,1211.10017,13149870
2022-04-06,1196.45886,1203.51683,1181.86321,1181.86321,12257215
2022-04-07,1175.35339,1190.49727,1172.68089,1185.51779,15496499
2022-04-08,1194.90552,1199.17691,1169.48294,1169.48294,15152495
2022-04-11,1192.41589,1205.36698,1179.99008,1187.75614,9254209
2022-04-12,1169.96277,1188.944,1167.38161,1181.8174,13217742
2022-04-13,1165.66846,1184.37564,1162.85892,1176.10702,10354235
2022-04-18,1162.1051,1169.39157,1152.03206,1157.14858,9974224
2022-04-19,1206.39478,1218.82059,1165.3944,1168.56934,26141820
2022-04-20,1241.86755,1248.97132,1210.18645,1213.8411,25072240
2022-04-21,1270.94482,1274.09692,1248.0576,1256.69174,21708633
2022-04-22,1260.30066,1280.03566,1253.63093,1260.34633,15054154
2022-04-25,1231.15503,1260.11795,1216.83343,1252.80877,17063215
2022-04-26,1267.99829,1276.83797,1236.95677,1238.00743,12227666
2022-04-27,1269.23169,1291.91325,1258.58746,1258.95299,19338945
2022-04-28,1288.19019,1302.42043,1272.77213,1283.66758,25614076
2022-04-29,1274.66809,1304.77315,1268.75213,1304.77315,18214862
2022-05-02,1270.19092,1281.63447,1259.95789,1261.76244,9467006
2022-05-04,1230.53821,1274.55378,1222.61228,1272.26963,19247660
2022-05-05,1206.44043,1247.14391,1202.3747,1244.17451,17210669
2022-05-06,1197.1897,1214.70907,1184.80956,1193.32951,19649948
2022-05-09,1150.43323,1186.4314,1145.27104,1176.31256,18083752
2022-05-10,1130.49255,1154.22489,1122.88636,1139.78911,19511677
2022-05-11,1118.91199,1135.198,1106.41766,1129.57893,16643899
2022-05-12,1096.11621,1112.31075,1082.68541,1108.95311,20490321
2022-05-13,1108.54199,1132.023,1103.40264,1108.26794,19308778
2022-05-16,1108.81604,1133.39338,1103.99642,1112.128,13437911
2022-05-17,1155.38989,1160.30087,1111.00891,1112.4251,16551828
2022-05-18,1159.59265,1174.05127,1145.84212,1160.18655,17276788
2022-05-19,1132.86804,1147.78354,1126.56384,1134.76394,14699118
2022-05-20,1198.92566,1208.03939,1142.98694,1147.78361,21793091
2022-05-23,1190.90845,1212.2195,1184.55845,1202.14634,15252755
2022-05-24,1194.99695,1205.11566,1186.7055,1190.95405,13527818
2022-05-25,1193.23816,1213.65841,1188.44138,1203.74524,12714544
2022-05-26,1181.86304,1203.69948,1164.00098,1198.90269,17882023
2022-05-27,1176.3811,1190.1088,1160.39211,1184.5812,16521973
2022-05-30,1217.35876,1221.56152,1185.1066,1194.60857,13853398
2022-05-31,1202.67151,1223.75418,1194.92829,1206.66873,70620653
2022-06-01,1203.06006,1212.97323,1195.15685,1203.42546,9776989
2022-06-02,1244.54004,1248.2632,1203.28833,1203.28833,22126569
2022-06-03,1269.75708,1287.04807,1252.62595,1253.5397,23939791
2022-06-06,1264.29797,1285.51767,1257.10286,1269.98555,11093152
2022-06-07,1266.67346,1275.05626,1257.21716,1265.37147,12358255
2022-06-08,1244.4259,1270.44227,1240.88544,1266.67342,12479250
2022-06-09,1278.55103,1280.49248,1238.00741,1238.00741,17278305
2022-06-10,1239.94897,1274.50812,1234.12437,1266.28519,18093057
2022-06-13,1216.4906,1221.01321,1195.20239,1210.5976,17620803
2022-06-14,1200.5929,1220.57923,1193.90033,1210.62038,14714312
2022-06-15,1186.06592,1204.79593,1180.62968,1195.77355,11195535
2022-06-16,1169.48303,1214.73196,1166.74201,1198.26325,17111475
2022-06-17,1183.18787,1199.10835,1167.70142,1169.48301,24457187
2022-06-20,1161.73975,1195.56796,1151.71226,1190.04025,12066797
2022-06-21,1180.49255,1184.74099,1155.00146,1169.48292,11720049
2022-06-22,1144.63147,1168.70638,1142.53003,1168.61503,10617206
2022-06-23,1126.06128,1153.49395,1116.94755,1148.9485,19446323
2022-06-24,1142.09619,1147.09839,1127.45474,1132.93678,14240234
2022-06-27,1138.71558,1162.60778,1133.64474,1162.60778,15474529
2022-06-28,1154.72742,1157.58263,1133.89608,1133.89608,13572847
2022-06-29,1178.68811,1186.38578,1142.53007,1145.36244,19205146
2022-06-30,1185.76892,1195.01968,1172.22393,1178.61948,23112959
2022-07-01,1100.36475,1184.10154,1080.40137,1176.2898,81997149
2022-07-04,1102.6488,1115.57705,1080.90371,1086.774,41857728
2022-07-05,1111.57983,1126.03846,1104.20202,1106.89736,17647327
2022-07-06,1101.80371,1115.55424,1090.90839,1105.57255,23943726
2022-07-07,1090.95398,1111.57977,1084.96951,1108.22213,23301033
2022-07-08,1092.46167,1104.61331,1088.41865,1104.61331,19010108
2022-07-11,1107.30859,1109.54694,1082.68546,1085.65486,13847467
2022-07-12,1105.73242,1114.52642,1098.21758,1098.21758,10778989
2022-07-13,1086.13452,1111.92263,1084.05604,1108.86188,14224132
2022-07-14,1095.08838,1111.89978,1085.86046,1090.90846,16970315
2022-07-15,1097.21265,1103.24279,1088.66998,1103.24279,9603210
2022-07-18,1106.55481,1107.81101,1092.87267,1105.98374,15160908
2022-07-19,1113.33875,1117.86135,1096.52735,1096.52735,16439888
2022-07-20,1143.4436,1161.48836,1135.79173,1160.34635,23924246
2022-07-21,1135.8147,1142.07334,1127.135,1139.33232,16523230
2022-07-22,1143.4895,1149.51965,1139.78917,1142.07332,10969995
2022-07-25,1105.70959,1127.20347,1097.76083,1127.20347,23110452
2022-07-26,1106.21216,1116.44518,1101.57536,1106.02946,11303288
2022-07-27,1105.1615,1108.72468,1097.30397,1105.50407,8655086
2022-07-28,1122.47534,1127.43187,1105.98379,1112.83622,12496073
2022-07-29,1146.39026,1149.88505,1125.62744,1130.51545,15130683
2022-08-01,1176.26685,1182.15996,1145.54505,1150.82143,15700044
2022-08-02,1180.74377,1191.31937,1170.19102,1175.19334,13917913
2022-08-03,1190.6571,1192.32451,1172.88652,1187.75622,14250977
2022-08-04,1174.91919,1195.86483,1158.06224,1192.32437,14467127
2022-08-05,1157.60535,1178.07128,1154.38473,1176.79224,13942438
2022-08-08,1172.74927,1180.24127,1156.23488,1156.23488,10165178
2022-08-10,1179.76172,1183.1422,1168.13535,1177.2034,10724688
2022-08-11,1183.69043,1192.27877,1178.71094,1189.17235,8198226
2022-08-12,1202.83154,1206.64606,1179.62471,1183.32492,12650587
2022-08-16,1211.19153,1213.93255,1200.22769,1208.86171,6607378
2022-08-17,1217.51868,1222.88641,1213.13309,1217.45016,6595965
2022-08-18,1219.72668,1223.25567,1210.05611,1219.13084,7410035
2022-08-19,1197.97925,1219.90985,1193.90013,1214.54752,9460724
2022-08-22,1194.65637,1205.97687,1185.21504,1199.42298,9471680
2022-08-23,1213.08093,1216.01419,1187.66705,1188.88165,9678484
2022-08-24,1209.84973,1223.71399,1207.83321,1210.01024,10369622
2022-08-25,1206.3208,1220.45988,1201.98965,1214.06638,7871946
2022-08-26,1199.88123,1214.54753,1194.83979,1206.75601,10742038
2022-08-29,1190.55444,1216.83911,1181.57136,1184.75666,19838975
2022-08-30,1209.02466,1212.37046,1180.90677,1198.04796,23139054
2022-09-01,1173.48206,1193.9002,1169.03634,1183.67973,19909939
2022-09-02,1159.77832,1180.33394,1157.57837,1173.48207,12999345
2022-09-05,1177.79028,1183.15261,1160.00742,1160.00742,11327815
2022-09-06,1190.18787,1194.38155,1178.79863,1179.25699,10899618
2022-09-07,1183.26721,1189.29412,1177.88197,1180.17356,7488501
2022-09-08,1184.93994,1190.71481,1178.34023,1186.24619,7057077
2022-09-09,1177.56116,1196.21469,1175.13197,1196.21469,8314850
2022-09-12,1190.73779,1197.13142,1178.13396,1178.13396,7435419
2022-09-13,1200.68335,1205.24363,1192.0899,1199.8813,8888657
2022-09-14,1186.29199,1196.2146,1179.14226,1180.17344,8678219
2022-09-15,1174.53625,1193.25852,1171.8092,1183.84011,10365600
2022-09-16,1145.43286,1170.09051,1141.67464,1165.85101,20217708
2022-09-19,1146.92249,1156.20343,1137.25191,1145.43294,7580254
2022-09-20,1147.10571,1163.07826,1143.3704,1156.08879,8411448
2022-09-21,1150.26831,1160.92423,1143.50809,1144.31014,9207309
2022-09-22,1139.42883,1147.17441,1133.01242,1139.38301,10308170
2022-09-23,1118.07117,1143.94329,1116.51289,1138.92477,9528051
2022-09-26,1089.58667,1108.12576,1088.57841,1097.2406,12479523
2022-09-27,1098.2489,1111.88391,1081.68063,1097.2176,16154822
2022-09-28,1069.00806,1089.88457,1066.55608,1081.79519,16997059
2022-09-29,1065.73108,1085.0721,1060.09368,1081.63477,14671827
2022-09-30,1089.77002,1100.88419,1059.17711,1059.17711,18613024
2022-10-03,1085.98889,1107.73607,1083.00981,1096.07189,11852723
2022-10-04,1106.01733,1108.21728,1095.45306,1098.95925,8948850
2022-10-06,1110.09631,1122.88344,1108.286,1113.25882,13352162
2022-10-07,1114.79419,1120.08778,1106.6819,1106.6819,7714340
2022-10-10,1102.62585,1108.03401,1094.46774,1102.25914,6329527
2022-10-11,1080.67224,1106.38398,1077.55568,1106.38398,9215177
2022-10-12,1088.62415,1091.58032,1073.8891,1077.96822,7417103
2022-10-13,1092.08447,1097.21756,1081.68059,1086.85962,7328492
2022-10-14,1086.53882,1107.46116,1085.8055,1106.8424,9106089
2022-10-17,1103.97778,1106.38394,1074.11831,1079.34317,16729355
2022-10-18,1123.45654,1128.84179,1109.20278,1110.05066,12415820
2022-10-19,1143.00378,1158.56379,1119.07945,1124.94597,19247142
2022-10-20,1146.07458,1154.50765,1138.92485,1138.92485,8717053
2022-10-21,1132.7832,1153.49933,1130.67503,1149.32856,8243452
2022-10-24,1136.56433,1146.94531,1125.31269,1127.46669,3370033
2022-10-25,1119.01074,1145.34123,1117.38373,1145.34123,12233241
2022-10-27,1123.41064,1131.33964,1115.00049,1126.55012,12513059
2022-10-28,1157.78467,1161.84075,1127.21467,1129.7583,17609592
2022-10-31,1168.53223,1173.73417,1160.55741,1164.5907,12419943
2022-11-01,1159.48035,1191.63141,1149.46609,1191.63141,13963166
2022-11-02,1166.7218,1168.80719,1152.67437,1160.60324,8981896
2022-11-03,1171.07593,1173.09258,1157.28053,1159.48048,6693449
2022-11-04,1188.30872,1191.63149,1169.21973,1170.50294,12575815
2022-11-07,1194.65637,1196.35225,1179.71524,1187.50664,11789748
2022-11-09,1193.46484,1201.6917,1187.07122,1196.35228,11254205
2022-11-10,1179.02783,1190.05035,1174.67376,1187.04835,5966242
2022-11-11,1206.20618,1208.13105,1186.13172,1191.63152,12310132
2022-11-14,1200.36255,1210.881,1193.99183,1205.72488,9043112
2022-11-15,1194.97729,1203.73113,1187.0483,1201.85208,7086433
2022-11-16,1188.12537,1198.94167,1183.08381,1196.21462,9716161
2022-11-17,1191.19617,1197.58967,1182.46512,1184.7338,6661451
2022-11-18,1190.55444,1195.75639,1178.38607,1194.72509,5303197
2022-11-21,1169.12805,1186.13166,1165.55312,1186.13166,6390268
2022-11-22,1175.61316,1177.19435,1162.52817,1166.42387,6611488
2022-11-23,1171.94666,1181.50267,1169.74671,1180.17351,6413408
2022-11-24,1182.05273,1188.8817,1167.89062,1176.04874,9389439
2022-11-25,1199.69788,1203.04356,1183.42747,1186.58997,7349922
2022-11-28,1240.92383,1247.11112,1146.71616,1195.71056,31527484
2022-11-29,1243.05505,1251.9694,1234.71364,1239.27392,11058913
2022-11-30,1251.83191,1258.29427,1236.63862,1243.19263,26164986
2022-12-01,1248.14246,1262.67117,1244.79677,1256.62135,9485801
2022-12-02,1247.61523,1259.46284,1237.73845,1251.21307,11589592
2022-12-05,1229.41992,1245.14031,1227.38048,1242.96328,14828536
2022-12-06,1232.97205,1236.08861,1219.58907,1221.46825,8594245
2022-12-07,1214.77673,1235.17197,1210.94977,1230.58878,8462111
2022-12-08,1214.20386,1221.42245,1210.0103,1219.13085,7757008
2022-12-09,1195.80225,1219.13074,1192.47935,1212.7142,12655763
2022-12-12,1197.6355,1202.17286,1184.75672,1184.98596,9479842
2022-12-13,1203.0896,1206.75605,1194.70224,1197.6355,8333348
2022-12-14,1198.73547,1209.48305,1196.673,1208.8872,7268947
2022-12-15,1181.70886,1198.50625,1178.34027,1192.77733,8688551
2022-12-16,1175.86523,1200.24794,1172.45081,1178.34025,15837349
2022-12-19,1191.31067,1193.46479,1176.36942,1182.92343,7729933
2022-12-20,1201.62305,1203.54792,1176.04878,1184.25272,7467588
2022-12-21,1184.52759,1206.75605,1180.67771,1201.25624,8527550
2022-12-22,1181.45679,1193.76264,1176.39232,1190.71482,7451122
2022-12-23,1146.80786,1187.27755,1142.24758,1174.81119,10257115
2022-12-26,1156.82214,1165.049,1142.31635,1152.55985,5990242
2022-12-27,1166.2865,1168.16555,1152.78896,1159.54919,5763271
2022-12-28,1166.172,1168.62398,1155.65355,1163.21582,7459393
2022-12-29,1165.64478,1168.21132,1157.48666,1158.17415,6930648
2022-12-30,1167.43225,1181.09017,1164.63658,1166.46981,7289476
2023-01-02,1180.58606,1182.00687,1167.89058,1168.71554,5316175
2023-01-03,1171.94666,1179.2569,1167.70727,1175.61323,7658932
2023-01-04,1154.30139,1173.78001,1152.21601,1171.92375,9264891
2023-01-05,1152.23901,1162.48252,1147.63291,1156.57017,13637099
2023-01-06,1162.71155,1167.77602,1154.18683,1158.0138,6349597
2023-01-09,1190.16479,1192.54816,1165.66765,1166.56136,10722753
2023-01-10,1172.56543,1194.38147,1166.88233,1194.38147,8047142
2023-01-11,1157.78467,1172.38212,1155.47004,1169.8614,11509553
2023-01-12,1132.7832,1160.69489,1129.75829,1157.18882,17688773
2023-01-13,1130.95007,1133.37914,1115.82552,1126.73348,20618583
2023-01-16,1120.17944,1136.47264,1112.3421,1133.28735,13623855
2023-01-17,1136.08313,1138.00801,1123.15852,1126.55003,10751000
2023-01-18,1134.2041,1141.72055,1127.6273,1133.65421,13448286
2023-01-19,1132.98962,1137.16027,1125.93142,1133.37913,11940054
2023-01-20,1119.51501,1134.34159,1117.04012,1134.34159,14930286
2023-01-23,1113.85461,1130.30832,1111.42555,1122.42527,10954118
2023-01-24,1107.27783,1119.97319,1094.16981,1118.30035,16488755
2023-01-25,1091.96985,1106.70489,1090.8012,1105.67372,12385018
2023-01-27,1071.25378,1094.16973,1059.47492,1092.81779,25830975
2023-01-30,1081.52026,1087.0888,1054.59393,1068.66439,21772103
2023-01-31,1078.81604,1094.30731,1072.92661,1091.71773,22691594
2023-02-01,1072.42261,1090.77828,1056.42715,1090.77828,19347800
2023-02-02,1066.4873,1076.13484,1059.17706,1062.38527,13662663
2023-02-03,1067.42688,1076.59326,1050.92735,1076.59326,24699575
2023-02-06,1059.3833,1063.76028,1056.79385,1061.01032,14837879
2023-02-07,1056.8396,1066.69347,1050.92725,1059.63539,15135435
2023-02-08,1077.94531,1081.58898,1057.34387,1060.09371,21160332
2023-02-09,1079.82434,1086.60748,1069.71843,1078.63278,13172763
2023-02-10,1070.93311,1079.29743,1063.89781,1079.29743,10790445
2023-02-13,1064.8374,1077.05161,1060.34586,1072.56006,10352493
2023-02-14,1089.93042,1091.672,1064.97491,1067.86235,14321920
2023-02-15,1114.61084,1117.01712,1087.59298,1088.96784,33503591
